FILE	INT	DAT	ALL	ANG	ESP	ITA	USA	NDL	KOR	ISR	IDE
SABLE.TOT	---	---	---	---	---	---	"... and in this way the Prophecy will
100@8
be fulfilled..."	---	---	האובנה ךכו ...|~$~|...םשגתת	---
SABLE.TOT	---	---	---	---	---	---	Whether it's windy or mild.	---	---	.ןותמ וא רעוס הז םא ןיב	---
SABLE.TOT	---	---	---	---	---	---	We're twins.	---	---	.םימואת ונחנא	---
SABLE.TOT	---	---	---	---	---	---	Who is UKI? Who is ORBI?	---	---	?יברוא והימ ?יקוע והימ	---
SABLE.TOT	---	---	---	---	---	---	We are pleased with this question.	---	---	.תאזה הלאשה תא םיבהוא ונחנא	---
EMAJ1004.TOT	---	---	---	---	---	---	---	---	---	---	---
EMAJ1004.TOT	---	---	---	---	---	---	---	---	---	---	---
EMAJ1004.TOT	---	---	---	---	---	---	No good!	---	---	!בוט אל	---
EMAJ1004.TOT	---	---	---	---	---	---	Foiled again!	---	---	!לבלובמ ינא	---
EMAJ1004.TOT	---	---	---	---	---	---	"It's not working. I'm getting
~~~
116@8
frustrated."	---	---	ליחתמ ינא .דבוע אל הז|~~~|.שאייתהל	---
EMAJ1004.TOT	---	---	---	---	---	---	Here's the repaired instrument. 	---	---	.ןקותמה לילחה הנה	---
EMAJ1004.TOT	---	---	---	---	---	---	"Here's something to put a kingdom to
136@8
sleep."	---	---	.הכלממה תא םידריש והשמ הנה	---
EMAJ1004.TOT	---	---	---	---	---	---	I don't need this mold any more.	---	---	.רתוי תאזה תינבתה תא ךירצ אל ינא	---
EMAJ1004.TOT	---	---	---	---	---	---	"Here's a flute, handmade by the master
0@8
I'll just get rid of this knife. I don't
84@16
need it any longer."	---	---	.החמומ לש די תדובע לילח הניה|~$~|יל ןיא ,וזה ןיכסהמ רטפא קר|~$~|.דוע הב ךרוצ	---
EMAJ1004.TOT	---	---	---	---	---	---	"This wood is too hard, I can't do
92@8
anything with it."	---	---	.וב תושעל המ יל ןיא ,ידמ השק הזה ץעה	---
EMAJ1004.TOT	---	---	---	---	---	---	I'm not hungry at the moment.	---	---	.עגרכ בער אל ינא	---
EMAJ1004.TOT	---	---	---	---	---	---	Bowl	---	---	הרעק	---
EMAJ1004.TOT	---	---	---	---	---	---	Rope	---	---	לבח	---
EMAJ1004.TOT	---	---	---	---	---	---	Skull	---	---	תלוגלוג	---
EMAJ1004.TOT	---	---	---	---	---	---	Orbit	---	---	לולסמ	---
EMAJ1004.TOT	---	---	---	---	---	---	Stone	---	---	ןבא	---
EMAJ1004.TOT	---	---	---	---	---	---	Lever	---	---	ףונמ	---
EMAJ1004.TOT	---	---	---	---	---	---	Stone	---	---	ןבא	---
EMAJ1004.TOT	---	---	---	---	---	---	"This lever is stuck. The mechanism must
~~~
4@8
have gotten rusty in all this dampness."	---	---	יאדוו ןונגנמה .העוקת תידיה|~~~|.תאזה תוחלה לכ םע דילחה	---
EMAJ1004.TOT	---	---	---	---	---	---	Opening	---	---	חתפ	---
EMAJ1004.TOT	---	---	---	---	---	---	"I think I spotted a mechanism through 
108@8
this opening."	---	---	דעבמ ןונגנמב יתנחבהש יל המדנ|~$~|.הזה חתפל	---
EMAJ1004.TOT	---	---	---	---	---	---	"Curses! I can't get the oil into the 
~~~
24@8
mechanism. It's running out of the
~~~
136@16
sides."	---	---	ןמשה תא ןווכל חילצמ אל ינא !לזאזעל|~~~|חרוב הז .ןונגנמה ךות לא|~~~|.םידדצהמ	---
EMAJ1004.TOT	---	---	---	---	---	---	Tibia	---	---	הקוש	---
EMAJ1004.TOT	---	---	---	---	---	---	Holy smoke! The oil's going in!	---	---	!סנכנ ןמשה !בוט יל היהי הכש	---
EMAJ1004.TOT	---	---	---	---	---	---	Bowl of oil	---	---	ןמש לש הרעק	---
EMAJ1004.TOT	---	---	---	---	---	---	"By my teeth! Disturbing me for so
48@8
little isn't worthy of WEEN."	---	---	ךכ לכ ליבשב יל עירפהל !ייניש יח|~$~|.ןיוו ,הווש אל הז טעמ	---
EMAJ1004.TOT	---	---	---	---	---	---	"By the hair on my face! I can't do 
68@8
anything in this place;"	---	---	יל ןיא !יינפ לעש רעישה יח|~$~|;הזה םוקמב תושעל המ	---
EMAJ1004.TOT	---	---	---	---	---	---	"Twisted claws! To the devil with
136@8
boors!"	---	---	!םיתוועמ םירפט|~$~|!םירובה םע לזאזעל	---
EMAJ1004.TOT	---	---	---	---	---	---	"By the sacred tree, I won't have you 
120@8
waking me."	---	---	!םישודקה םיצעה םשב|~$~|!םינפ םושב ריעת אל יתוא	---
EMAJ1004.TOT	---	---	---	---	---	---	"Oh hunger rages! I haven't eaten 
88@8
anything for ages."	---	---	יתלכא אל !בער תקושת וה|~$~|!ןמז הברה רבכ םולכ	---
EMAJ1004.TOT	---	---	---	---	---	---	"By my tangled fur! There's still 
100@8
nothing to eat."	---	---	!הכובסה יתוורפ יח|~$~|.לוכאל המ ןיא ןיידע	---
EMAJ1004.TOT	---	---	---	---	---	---	"I feel merry when I hear the word 
116@8
strawberry."	---	---	.תות הלימה תא עמוש ינאשכ תוזילע שח ינא	---
EMAJ1004.TOT	---	---	---	---	---	---	Misled nostrils! You made a mistake!	---	---	!תועט םתישע !לזמ ירסח םייריחנ	---
EMAJ1004.TOT	---	---	---	---	---	---	"By my stomach! Another broken promise
120@8
of a meal."	---	---	!ינטב יח|~$~|.תבזכנ הדועס דוע	---
EMAJ1004.TOT	---	---	---	---	---	---	Hell's fire! Still no pudding!	---	---	!םונהיגה שא|~$~|!גנידופ ןיא ןיידע	---
EMAJ1004.TOT	---	---	---	---	---	---	"Well bless my boot. I'd give anything
100@8
for some fruit!"	---	---	.תורצה לכ םשב|~$~|!תוריפ המכ ןעמל השעא אל המ	---
EMAJ1004.TOT	---	---	---	---	---	---	"Yum! Yum! Are my pearly teeth
~~~
40@8
going to bite into my favorite
~~~
136@16
fruit?"	---	---	ילש םינינפה יניש םאה !םאי !םאי|~~~|בוהאה ירפב סוגנל תוכלוה|~~~|?יילע	---
EMAJ1004.TOT	---	---	---	---	---	---	"Iron and steel! I'm always ready for a
100@8
delicious meal."	---	---	ןכומ דימת ינא !הדלפו לזרב|~$~|.המיעט החוראל	---
EMAJ1004.TOT	---	---	---	---	---	---	"DING! DANG! DONG! I can hear the
92@8
dinner-time gong!"	---	---	!ןד !גנוד !גניד|~$~|!ןדנדמ ברעה תחורא ןומעפ תא עמוש ינא	---
EMAJ1004.TOT	---	---	---	---	---	---	"Ooooh! Strawberry fields... What can I 
0@8
see? What can I feel. Ready at last for
104@16
a proper meal."	---	---	?האור ינא המ ...םיתות תודש !ווווא|~$~|.םיכלמ תחוראל ףוס ףוס ןכומ ?םירמוא ישוח המ	---
EMAJ1004.TOT	---	---	---	---	---	---	"Fiddle-de-dum! Fiddle-de-dee! Where
~~~
64@8
cqn the strawberries be?"	---	---	הפיא !םאטידיט !ידידיט|~~~|?םרא לש םיתותה	---
EMAJ1004.TOT	---	---	---	---	---	---	Urm	---	---	םרא	---
EMAJ1004.TOT	---	---	---	---	---	---	Copper ball	---	---	תשוחנ רודכ	---
EMAJ1004.TOT	---	---	---	---	---	---	No thank you, I'm not hungry yet.	---	---	.ןיידע בער אל ינא ,הדות אל	---
EMAJ1004.TOT	---	---	---	---	---	---	Unlucky!	---	---	!לזמ רסח	---
EMAJ1004.TOT	---	---	---	---	---	---	Bad idea!	---	---	!עורג ןויער	---
EMAJ1004.TOT	---	---	---	---	---	---	There's nothing to be done.	---	---	.הז םע תושעל המ ןיא	---
EMAJ1004.TOT	---	---	---	---	---	---	Another wasted effort.	---	---	.זבזובמ ןויסנ דוע	---
EMAJ1004.TOT	---	---	---	---	---	---	"I shouldn't do that. The planks
~~~
64@8
will fall into the void."	---	---	.הז תא השוע יתייה אל|~~~|.םוהתה ךות לא וחנצי םישרקה	---
EMAJ1004.TOT	---	---	---	---	---	---	I can't do that. My cauldron is full.	---	---	.האלמ ילש הרדקה .הז תא תושעל לוכי אל ינא	---
EMAJ1004.TOT	---	---	---	---	---	---	"Show me what your problem is. I'll 
88@8
help you if I can."	---	---	ינא .היעבה המ יל הארת|~~~|.לוכי ינא םא ךל רוזעא	---
EMAJ1004.TOT	---	---	---	---	---	---	"I've got nothing to teach you on this 
128@8
subject."	---	---	אשונב ךתוא דמלל המ יל ןיא|~$~|.הזה	---
EMAJ1004.TOT	---	---	---	---	---	---	"Is there anything else you want to 
140@8
know?"	---	---	ןיינועמ התאש והשמ דוע שי|~$~|?תעדל	---
EMAJ1004.TOT	---	---	---	---	---	---	"This engraved stone represents the 
28@8
moon. It could help you release a 
120@16
mechanism."	---	---	.חריה תא תגציימ וז הקוקח ןבא|~$~|.ןונגנמה תא ררחשל ךל רוזעת איה	---
EMAJ1004.TOT	---	---	---	---	---	---	"This copper ball is magic. It can 
28@8
change itself with the aid of the
104@16
sacred jewels."	---	---	.םוסק תשוחנ רודכ והז|~$~|ומצע תא תונשל לוכי אוה|~$~|.םישדוקמה םיטישכתה תרזעב	---
EMAJ1004.TOT	---	---	---	---	---	---	"Play this instrument and URM, the 
76@8
vampire, will appear."	---	---	דפרעה ,םראו הזה לילחב ןגנת|~$~|...עיפוי	---
EMAJ1004.TOT	---	---	---	---	---	---	It's one of the sacred jewels. 	---	---	.םישודקה םיטישכתהמ דחא הז	---
EMAJ1004.TOT	---	---	---	---	---	---	"It's one of the few languages I don't
20@8
know. A special type of magic could
76@16
help you work it out."	---	---	אל ינאש תופשהמ תחא וז|~$~|לוכי דחוימ םסק לש גוס .ריכמ|~$~|.הז םע ךל רוזעל	---
EMAJ1004.TOT	---	---	---	---	---	---	"If this object was whole it would allow 
60@8
you to travel underwater."	---	---	היה אוה םלש היה הזה ץפחה םא|~$~|.םימל תחתמ עונל ךל רשפאמ	---
EMAJ1005.TOT	---	---	---	---	---	---	---	---	---	---	---
EMAJ1005.TOT	---	---	---	---	---	---	---	---	---	---	---
EMAJ1005.TOT	---	---	---	---	---	---	No good!	---	---	!בוט אל	---
EMAJ1005.TOT	---	---	---	---	---	---	Foiled again!	---	---	!לבלובמ ינא	---
EMAJ1005.TOT	---	---	---	---	---	---	"It's not working. I'm getting
~~~
116@8
frustrated."	---	---	ליחתמ ינא .דבוע אל הז|~~~|.שאייתהל	---
EMAJ1005.TOT	---	---	---	---	---	---	Skull	---	---	תלוגלוג	---
EMAJ1005.TOT	---	---	---	---	---	---	Stone	---	---	ןבא	---
EMAJ1005.TOT	---	---	---	---	---	---	Tomb	---	---	רבק	---
EMAJ1005.TOT	---	---	---	---	---	---	"I don't know this language. But 
32@8
perhaps my friend could help me."	---	---	לבא .תאזה הפשה תא ריכמ אל ינא|~$~|.יל רוזעל לכוי ירבח ילוא	---
EMAJ1005.TOT	---	---	---	---	---	---	It's too high for me.	---	---	.ירובע ידמ הובג הז	---
EMAJ1005.TOT	---	---	---	---	---	---	Curtain	---	---	ןוליו	---
EMAJ1005.TOT	---	---	---	---	---	---	Blackberries	---	---	תוינמכוא	---
EMAJ1005.TOT	---	---	---	---	---	---	Eye	---	---	ןיע	---
EMAJ1005.TOT	---	---	---	---	---	---	Tibia	---	---	הקוש	---
EMAJ1005.TOT	---	---	---	---	---	---	Torch holder	---	---	םידיפל אשונ	---
EMAJ1005.TOT	---	---	---	---	---	---	Seal	---	---	םתוח	---
EMAJ1005.TOT	---	---	---	---	---	---	"I can't see anything at all. I'd say 
~~~
48@8
it was a seal made from some
92@16
unknown material."	---	---	.רבד םוש האור אל ינא|~~~|יושעה םתוח הזש רמוא יתייה|~$~|.םיהוזמ יתלב םירמוחמ	---
EMAJ1005.TOT	---	---	---	---	---	---	Stone	---	---	ןבא	---
EMAJ1005.TOT	---	---	---	---	---	---	"Here's a flute hand-made by the master.
~~~
8@8
I'll just get rid of this knife - I've
~~~
68@16
got no more use for it."	---	---	.ןמא לש די תדובע לילח הניא|~~~|ןיא - ןיכסהמ רטפא קר ינא|~~~|.דוע הב ךרוצ יל	---
EMAJ1005.TOT	---	---	---	---	---	---	Spear	---	---	תינח	---
EMAJ1005.TOT	---	---	---	---	---	---	Tibia and spear	---	---	תינחו הקוש	---
EMAJ1005.TOT	---	---	---	---	---	---	Here's the repaired instrument.	---	---	.ןקותמה לילחה הנה	---
EMAJ1005.TOT	---	---	---	---	---	---	"Here's something to put a kingdom
~~~
124@8
to sleep."	---	---	.הכלממה תא םידריש והשמ הנה	---
EMAJ1005.TOT	---	---	---	---	---	---	I won't need this mold from now on.	---	---	.תאזה תינבתל קוקז אל רבכ ינא	---
EMAJ1005.TOT	---	---	---	---	---	---	"This wood is too hard. I can't do
92@8
anything with it."	---	---	.וב תושעל המ יל ןיא .ידמ השק הזה ץעה	---
EMAJ1005.TOT	---	---	---	---	---	---	I'm not hungry at the moment.	---	---	.עגרכ בער אל ינא	---
EMAJ1005.TOT	---	---	---	---	---	---	"I'm nearly there. Just a few more
112@8
inches."	---	---	המכ דוע קר .יתעגה טעמכ|~$~|.םירטמיטנס	---
EMAJ1005.TOT	---	---	---	---	---	---	"Victory! At last I can unhook that
144@8
rag!"	---	---	תא ררחשל יתחלצה ףוס ףוס !ןוחצנ|~$~|!הזה טוטרמסה	---
EMAJ1005.TOT	---	---	---	---	---	---	"OK, I'm going to pick a few 
48@8
blackberries from this bush."	---	---	תצק ףוסאל ךלוה ינא ,בוט|~$~|.הזה חישהמ רוחש לטפ	---
EMAJ1005.TOT	---	---	---	---	---	---	"What do you want 
156@0
me
176@0
to use my powers
148@8
on?"	---	---	?ייתוחוכב שמתשאש הצרת המ לע	---
EMAJ1005.TOT	---	---	---	---	---	---	"These blackberries aren't very good. 
4@8
Not good enough for me to use my magic."	---	---	אל .והשמ אל הזה רוחשה לטפה|~$~|.ילש םסקב שמתשאש יליבשב בוט קיפסמ	---
EMAJ1005.TOT	---	---	---	---	---	---	"But I'm going to help you anyway.
48@8
Where do you want me to act?"	---	---	.הרקמ לכב ךל רוזעל ןווכתמ ינא לבא|~$~|?יתוא ךירצ התא הפיא	---
EMAJ1005.TOT	---	---	---	---	---	---	"By my teeth! Disturbing me for so 
48@8
little isn't worthy of WEEN."	---	---	ךכ לכ ליבשב יל עירפהל !ייניש יח|~$~|.ןיוו ,הווש אל הז טעמ	---
EMAJ1005.TOT	---	---	---	---	---	---	"By the hair on my face! I can't do
68@8
anything in this place."	---	---	יל ןיא !יינפ לעש רעישה יח|~$~|.הזה םוקמב תושעל המ	---
EMAJ1005.TOT	---	---	---	---	---	---	"Twisted claws! To the devil with
136@8
boors!"	---	---	!םיתוועמ םירפט|~$~|!םירובה םע לזאזעל	---
EMAJ1005.TOT	---	---	---	---	---	---	"By the sacred tree! I won't have you
120@8
waking me!"	---	---	!םישודקה םיצעה םשב|~$~|!םינפ םושב ריעת אל יתוא	---
EMAJ1005.TOT	---	---	---	---	---	---	"Oh hunger rages! I haven't eaten 
92@8
anything for ages"	---	---	יתלכא אל !בער תקושת וה|~$~|!ןמז הברה רבכ םולכ	---
EMAJ1005.TOT	---	---	---	---	---	---	"By my tangled fur! There's still 
100@8
nothing to eat."	---	---	!הכובסה יתוורפ יח|~$~|.לוכאל המ ןיא ןיידע	---
EMAJ1005.TOT	---	---	---	---	---	---	"I feel merry when I hear the word 
116@8
strawberry!"	---	---	.תות הלימה תא עמוש ינאשכ תוזילע שח ינא	---
EMAJ1005.TOT	---	---	---	---	---	---	"Poor misled nostrils! You made a 
36@8
mistake there's nothing to eat!"	---	---	!לזמ ירסח םייריחנ|~$~|!לוכאל המ ןיא ,תועט םתישע	---
EMAJ1005.TOT	---	---	---	---	---	---	"By my stomach! Another broken promise 
120@8
of a meal!"	---	---	!ינטב יח|~$~|.תבזכנ הדועס דוע	---
EMAJ1005.TOT	---	---	---	---	---	---	Hell's fire! Still no pudding!	---	---	!םונהיגה שא|~$~|!גנידופ ןיא ןיידע	---
EMAJ1005.TOT	---	---	---	---	---	---	"Well bless my boot! I'd give anything
100@8
for some fruit!"	---	---	!תורצה לכ םשב|~$~|!תוריפ המכ ןעמל השעא אל המ	---
EMAJ1005.TOT	---	---	---	---	---	---	"Yum! Yum! Are my pearly teeth going
32@8
to bite into my favorite fruit?"	---	---	ילש םינינפה יניש םאה !םאי !םאי|~$~|?יילע בוהאה ירפב סוגנל תוכלוה	---
EMAJ1005.TOT	---	---	---	---	---	---	"Iron and steel! I'm always ready for
92@8
a delicious meal."	---	---	ןכומ דימת ינא !הדלפו לזרב|~$~|.המיעט החוראל	---
EMAJ1005.TOT	---	---	---	---	---	---	"DING! DANG! DONG! I can hear the 
92@8
dinner-time gong!"	---	---	!ןד !גנוד !גניד|~$~|!ןדנדמ ברעה תחורא ןומעפ תא עמוש ינא	---
EMAJ1005.TOT	---	---	---	---	---	---	"Wooowwwww! Strawberry fields... What 
16@8
can I see? What can I feel? Ready at
68@16
last for a proper meal."	---	---	?האור ינא המ ...םיתות תודש !ווווווא|~$~|.םיכלמ תחוראל ףוס ףוס ןכומ ?םירמוא ישוח המ	---
EMAJ1005.TOT	---	---	---	---	---	---	"Fiddle-de-dum! Fiddle-de-dee! Where
64@8
can the strawberries be?"	---	---	הפיא !םאטידיט !ידידיט|~$~|?םרא לש םיתותה	---
EMAJ1005.TOT	---	---	---	---	---	---	Urm	---	---	םרא	---
EMAJ1005.TOT	---	---	---	---	---	---	I can't use my powers in this place.	---	---	.הזה םוקמב יתוחוכב שמתשהל לוכי אל ינא	---
EMAJ1005.TOT	---	---	---	---	---	---	Hole	---	---	רוח	---
EMAJ1005.TOT	---	---	---	---	---	---	"I understand! You want me to go to the
20@8
other side. OK, I'll go! Maybe I'll 
100@16
find something."	---	---	דצל רובעאש הצור התא !ןיבמ ינא|~$~|ילוא !ךלא ינא ,רדסב .ינשה|~$~|.והשמ אצמא	---
EMAJ1005.TOT	---	---	---	---	---	---	Key	---	---	חתפמ	---
EMAJ1005.TOT	---	---	---	---	---	---	Lock	---	---	לוענמ	---
EMAJ1005.TOT	---	---	---	---	---	---	Runes	---	---	תונור	---
EMAJ1005.TOT	---	---	---	---	---	---	"I can't read the runes because
~~~
28@8
there is limestone covering them."	---	---	םושמ תונורה תא אורקל לוכי אל ינא|~~~|.דיס ןבאב תוסוכמ ןהש	---
EMAJ1005.TOT	---	---	---	---	---	---	No luck!	---	---	!לזמ ןיא	---
EMAJ1005.TOT	---	---	---	---	---	---	Bad idea!	---	---	!עורג ןויער	---
EMAJ1005.TOT	---	---	---	---	---	---	There's nothing to be done.	---	---	.הז םע תושעל המ ןיא	---
EMAJ1005.TOT	---	---	---	---	---	---	Another wasted effort.	---	---	.זבזובמ ןויסנ דוע	---
EMAJ1005.TOT	---	---	---	---	---	---	Niche	---	---	החמוג	---
EMAJ1005.TOT	---	---	---	---	---	---	"The oozing liquid has caused 
~~~
36@8
stalactites
128@8
to form
188@8
on the seal."	---	---	םרג ףטונה לזונה|~~~|םיפיטנ לש תורצוויהל|~$~|.םתוחה לע	---
EMAJ1005.TOT	---	---	---	---	---	---	"The stalactites are stopping the 
80@8
stone from going in."	---	---	תבובמ םיענומ םיפיטנה|~$~|.סנכיהלמ ןבאה	---
EMAJ1005.TOT	---	---	---	---	---	---	Borgol	---	---	לוגרוב	---
EMAJ1005.TOT	---	---	---	---	---	---	"Courage, WEEN! I'm the BORGOL.
24@8
OPALE sent me. You're on the right
144@16
road."	---	---	.לוגרובה ינא !ןיוו ,ץמוא|~$~|ךרדב התא .יתוא החלש לפוא|~$~|.הנוכנה	---
EMAJ1005.TOT	---	---	---	---	---	---	"I've got the power to show you the 
16@8
future. Look, here's the entrance to
116@16
the temple."	---	---	תא ךל תוארהל חוכה תא יל שי|~$~|הסינכה הניה ,לכתסה .דיתעה|~$~|.שדקמל	---
EMAJ1005.TOT	---	---	---	---	---	---	"A trapped wasp flies over a vampire. 
76@8
The dragon is dead..."	---	---	.דפרע לעמ הפע הדוכל הערצ|~$~|...תמ ןוקרדה	---
EMAJ1005.TOT	---	---	---	---	---	---	Sun stone	---	---	שמש ןבא	---
EMAJ1005.TOT	---	---	---	---	---	---	Moon stone	---	---	חרי ןבא	---
EMAJ1005.TOT	---	---	---	---	---	---	I can't do that. My cauldron is full.	---	---	.האלמ ילש הרדקה .הז תא תושעל לוכי אל ינא	---
EMAJ1005.TOT	---	---	---	---	---	---	"Show me what your problem is and if
80@8
I can, I'll help you."	---	---	ךלש היעבה לע עיבצת|~$~|.ךל עייסא לכוא םאו	---
EMAJ1005.TOT	---	---	---	---	---	---	"I've got nothing to teach you on this
128@8
subject."	---	---	אשונב ךתוא דמלל המ יל ןיא|~$~|.הזה	---
EMAJ1005.TOT	---	---	---	---	---	---	"Is there anything else you want to
140@8
know?"	---	---	ןיינועמ התאש והשמ דוע שי|~$~|?תעדל	---
EMAJ1005.TOT	---	---	---	---	---	---	"If you mix this elixir with a 
20@8
potion it will reverse its effects."	---	---	םע אלפה תפורת תא בברעת םא|~$~|.ותעפשה תא ךופהי הז יוקישה	---
EMAJ1005.TOT	---	---	---	---	---	---	"The 
50@0
text says: ""Lay down your arms,
12@8
call upon the light, gently touch his
24@16
crown and the effigy will appear."""	---	---	,ךידי תא חנה' :רמוא הזה טסקטה|~$~|תונידעב עג ,רואה לא ארק|~$~|'.עיפות תומדהו ורתכב	---
EMAJ1005.TOT	---	---	---	---	---	---	"The text says: ""Arms will be visible 
~~~
0@8
day and night and at that time the crown
~~~
72@16
will give the elixir."""	---	---	תוארנ ויהי תועורז' :רמוא הזה טסקטה|~~~|רתכה ןמזה ותואבו הלילו םוי|~~~|'.אלפה תפורת תא ןתיי	---
EMAJ1005.TOT	---	---	---	---	---	---	"The text says: ""The eclipse of the
32@8
sun and the effigy will open the
60@16
passage to the daring..."""	---	---	המחה יוקיל' :ןושלה הזב בתכנ ךכו|~$~|רבעמ וחתפי ןולספהו|~$~|'...הזועתה לא	---
EMAJ1005.TOT	---	---	---	---	---	---	"This copper ball is magic. It can 
28@8
change itself with the aid of the 
104@16
sacred jewels."	---	---	.םוסק תשוחנ רודכ והז|~$~|ומצע תא תונשל לוכי אוה|~$~|.םישדוקמה םיטישכתה תרזעב	---
EMAJ1005.TOT	---	---	---	---	---	---	"Play this instrument and URM, the
76@8
vampire, will appear."	---	---	דפרעה ,םראו הזה לילחב ןגנת|~$~|...עיפוי	---
EMAJ1005.TOT	---	---	---	---	---	---	It's one of the sacred jewels.	---	---	.םישודקה םיטישכתהמ דחא הז	---
EMAJ1005.TOT	---	---	---	---	---	---	"It's one of the few languages I don't 
0@8
know. A special type of magic could help
96@16
you work it out."	---	---	אל ינאש תופשהמ תחא וז|~$~|לוכי דחוימ םסק לש גוס .ריכמ|~$~|.הז םע ךל רוזעל	---
EMAJ1005.TOT	---	---	---	---	---	---	"This engraved stone represents the moon.
12@8
It will help you release a mechanism."	---	---	.חריה תא תגציימ וז הקוקח ןבא|~$~|.ןונגנמה תא ררחשל ךל רוזעת איה	---
EMAJ1005.TOT	---	---	---	---	---	---	"If this object was whole it would allow
60@8
you to travel underwater."	---	---	היה אוה םלש היה הזה ץפחה םא|~$~|.םימל תחתמ עונל ךל רשפאמ	---
EMAJ1005.TOT	---	---	---	---	---	---	We're really great magicians!	---	---	!םילודג םימסוק תמאב ונחנא	---
EMAJ1005.TOT	---	---	---	---	---	---	Wise men!	---	---	!םיחקיפ םישנא	---
EMAJ1005.TOT	---	---	---	---	---	---	We're heroes!	---	---	!םירוביג ונחנא	---
EMAJ1005.TOT	---	---	---	---	---	---	"Je suis le BORGOL d'OPALE, j'ai réussi
~~~
32@8
à m'échapper de l'Ile du Volcan."	---	---	Je suis le BORGOL d'OPALE, j'ai réussi|~~~|32@8|~$~|à m'échapper de l'Ile du Volcan.	---
EMAJ1005.TOT	---	---	---	---	---	---	"Je suis venu t'aider car je lis dans
~~~
112@8
l'avenir ..."	---	---	Je suis venu t'aider car je lis dans|~~~|112@8|~$~|l'avenir ...	---
EMAJ1005.TOT	---	---	---	---	---	---	"Une guêpe prise au piège s'envole sous 
24@8
un vampire : le dragon est mort..."	---	---	Une guêpe prise au piège s'envole sous |~$~|24@8|~$~|un vampire : le dragon est mort...	---
EMAJ1006.TOT	---	---	---	---	---	---	"By my teeth! Disturbing me for so
48@8
little isn't worthy of WEEN!"	---	---	ךכ לכ ליבשב יל עירפהל !ייניש יח|~$~|.ןיוו ,הווש אל הז טעמ	---
EMAJ1006.TOT	---	---	---	---	---	---	"By the hair on my face! I can't do
68@8
anything in this place."	---	---	יל ןיא !יינפ לעש רעישה יח|~$~|.הזה םוקמב תושעל המ	---
EMAJ1006.TOT	---	---	---	---	---	---	"Twisted claws! To the devil with
136@8
boors!"	---	---	!םיתוועמ םירפט|~$~|!םירובה םע לזאזעל	---
EMAJ1006.TOT	---	---	---	---	---	---	"By the sacred tree! I won't have 
104@8
you waking me."	---	---	!םישודקה םיצעה םשב|~$~|!םינפ םושב ריעת אל יתוא	---
EMAJ1006.TOT	---	---	---	---	---	---	"Oh! Hunger rages! I haven't eaten
88@8
anything for ages."	---	---	!בער יפקתה !וה|~$~|!בר ןמז הזמ רבד יתלכא אל	---
EMAJ1006.TOT	---	---	---	---	---	---	"By my tangled fur! There's still
100@8
nothing to eat."	---	---	!הכובסה יתוורפ יח|~$~|.לוכאל המ ןיא ןיידע	---
EMAJ1006.TOT	---	---	---	---	---	---	"I feel merry when I hear the word 
116@8
strawberry."	---	---	.תות הלימה תא עמוש ינאשכ תוזילע שח ינא	---
EMAJ1006.TOT	---	---	---	---	---	---	"Poor misled nostrils! You made a
32@8
mistake. There's nothing to eat."	---	---	!לזמ ירסח םייריחנ|~$~|.לוכאל המ ןיא .תועט םתישע	---
EMAJ1006.TOT	---	---	---	---	---	---	"By my stomach. Another broken promise
120@8
of a meal."	---	---	.ינטב יח|~$~|.תבזכנ הדועס דוע	---
EMAJ1006.TOT	---	---	---	---	---	---	Hell's fire! Still no pudding!	---	---	!םונהיגה שא|~$~|!גנידופ ןיא ןיידע	---
EMAJ1006.TOT	---	---	---	---	---	---	"Well, bless my boot! I'd give anything 
100@8
for some fruit!"	---	---	!תורצה לכ םשב|~$~|!תוריפ המכ ןעמל השעא אל המ	---
EMAJ1006.TOT	---	---	---	---	---	---	"Yum! Yum! Are my pearly teeth going
32@8
to bite into my favorite fruit?"	---	---	ילש םינינפה יניש םאה !םאי !םאי|~$~|?יילע בוהאה ירפב סוגנל תוכלוה	---
EMAJ1006.TOT	---	---	---	---	---	---	"Iron and steel! I'm always ready for à 
92@8
a delicious meal!  "	---	---	ןכומ דימת ינא !הדלפו לזרב|~$~|!המיעט החוראל	---
EMAJ1006.TOT	---	---	---	---	---	---	"DING! DANG! DONG! I can hear the
96@8
dinner-time gong"	---	---	לילצה ?יתעמש המ !לוצ !ליצ !ליצ|~$~|!יל ארק ברעה תחורא לש	---
EMAJ1006.TOT	---	---	---	---	---	---	"Wooowwwww! Strawberry fields... 
32@8
What can I see, What can I feel? 
20@16
Ready at last for a delicious meal."	---	---	?האור ינא המ ...םיתות תודש !ווווווא|~$~|.םיכלמ תחוראל ףוס ףוס ןכומ ?םירמוא ישוח המ	---
EMAJ1006.TOT	---	---	---	---	---	---	"Fiddle-de-dum! Fiddle-de-dee! Where
64@8
can the strawberries be."	---	---	הפיא !םאטידיט !ידידיט|~$~|?םרא לש םיתותה	---
EMAJ1006.TOT	---	---	---	---	---	---	Urm	---	---	םרא	---
EMAJ1006.TOT	---	---	---	---	---	---	No good!	---	---	!בוט אל	---
EMAJ1006.TOT	---	---	---	---	---	---	Foiled again!	---	---	!לבלובמ ינא	---
EMAJ1006.TOT	---	---	---	---	---	---	"It's not working. I'm getting
~~~
116@8
frustrated!"	---	---	ליחתמ ינא .דבוע אל הז|~~~|.שאייתהל	---
