FILE	INT	DAT	ALL	ANG	ESP	ITA	USA	NDL	KOR	ISR	IDE
OBJET3.CAT	---	VER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	WURM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	WORM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GUSANO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VERME~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תעלות	---
OBJET3.CAT	---	TRUFFE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TRÜFFEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TRUFFLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TRUFA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TARTUFFO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ןיהמכ	---
OBJET3.CAT	---	CANNE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STOCK~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CANE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BASTON~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CANNA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	לקמ	---
OBJET3.CAT	---	MYRTILLES~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HEIDELBEEREN~~~~~~~~~~~~~~~~~~~~~~~~~~~~	REDCURRANTS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ARANDANOS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MIRTILLI~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תינמדמד	---
OBJET3.CAT	---	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	                                        	---
OBJET3.CAT	---	PETROY~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PETROY~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PETROY~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PETROY~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PETROY~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	יורטפ	---
OBJET3.CAT	---	3 GRAINS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	3 KÖRNER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	3 GRAINS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	3 GRANOS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	3 GRANELLI~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םיריגרג 3	---
OBJET3.CAT	---	MARTEAU~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HAMMER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HAMMER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MARTILLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MARTELLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	שיטפ	---
OBJET3.CAT	---	ECU~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	EKU~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	COIN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ESCUDO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCUDO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	עבטמ	---
OBJET3.CAT	---	POLLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POLLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POLLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POLLINE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הקבא	---
OBJET3.CAT	---	VENIN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GIFT~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VENOM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VENENO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VELENO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	סרא	---
OBJET3.CAT	---	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	URM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םרא	---
OBJET3.CAT	---	PISTIL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MYSTISCH~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PISTIL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PISTILO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PISTILLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ילע	---
OBJET3.CAT	---	PLUME~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FEDER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FEATHER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PLUMA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PENNA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הצונ	---
OBJET3.CAT	---	EAU~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	WASSER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	WATER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	AGUA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ACQUA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םימ	---
OBJET3.CAT	---	CAMOMILLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	KAMILLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CAMOMILE ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MANZANILLA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CAMOMILLA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	לימומק	---
OBJET3.CAT	---	 CAMOMILLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 KAMILLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 CAMOMILE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 MANZANILLA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 CAMOMILLA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	לימומק 	---
OBJET3.CAT	---	 POLLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 POLLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 POLLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 POLEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 POLLINE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הקבא	---
OBJET3.CAT	---	 VENIN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 GIFT~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 VENOM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 VENENO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 VELENO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	סרא	---
OBJET3.CAT	---	POTION~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ZAUBERTRANK~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POTION~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POCIMA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	POZIONE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	יוקיש	---
OBJET3.CAT	---	MORPHOSYS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	METAPHUS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CHANGE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	METAMORFIS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	MORFOSIS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	יוניש	---
OBJET3.CAT	---	LUCIFERYS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LUZIFERUS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LUCIFERYS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LUCIFERIS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LUCIFERIS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	סירפיצול	---
OBJET3.CAT	---	VITALYS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VITALUS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VITALYS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VITALIS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VITALIS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תוינויח	---
OBJET3.CAT	---	 TRUFFE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 TRÜFFEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 TRUFFLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 TRUFA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 TARTUFO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ןיהמכ	---
OBJET3.CAT	---	INFUSION~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	AUFGUSSGETR.~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	INFUSION~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	INFUSIONE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הת	---
OBJET3.CAT	---	EPEE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DEGEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SWORD~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ESPADA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SPADA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ברח	---
OBJET3.CAT	---	CLEF~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHLÜSSEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	KEY~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LLAVE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CHIAVE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	חתפמ	---
OBJET3.CAT	---	PELLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHAUFEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SHOVEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PALA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PALA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הריפח תא	---
OBJET3.CAT	---	OEIL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	AUGE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	EYE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	OJO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	OCCHIO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ןיע	---
OBJET3.CAT	---	ARETES~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GRÄTEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BONES~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ESPINAS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LISCHE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תומצע	---
OBJET3.CAT	---	DIAMANT~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DIAMANT~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DIAMOND~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DIAMANTE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DIAMANTE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םולהי	---
OBJET3.CAT	---	SANDALE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SANDALE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SANDAL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SANDALIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SANDALO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	לדנס	---
OBJET3.CAT	---	BIJOUX~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHMCK~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	JEWEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	JOYAS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GIOIELLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	טישכת	---
OBJET3.CAT	---	PERLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PERLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PEARL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PERLA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PERLA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	הנינפ	---
OBJET3.CAT	---	LINGOT~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BARREN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	INGOT~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LINGOTE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LINGOTTO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ליטמ	---
OBJET3.CAT	---	BOUCHON~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VERSCHLUSS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CORK~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TAPON~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TAPPO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םעש קקפ	---
OBJET3.CAT	---	GOUDRON~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TEER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TAR~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ALQUITRAN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BITUME~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תפז	---
OBJET3.CAT	---	BOUCHON ENG.~~~~~~~~~~~~~~~~~~~~~~~~~~~~	VERSCHLUSS ZU~~~~~~~~~~~~~~~~~~~~~~~~~~~	SEALED CORK~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TAPON EMBADUR~~~~~~~~~~~~~~~~~~~~~~~~~~~	TAPPO INC.~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רוגס םעש קקפ	---
OBJET3.CAT	---	BRANCHE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ZWEIG~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BRANCH~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	RAMA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	RAMO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ףנע	---
OBJET3.CAT	---	CORDE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SEIL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ROPE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CUERDA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	CORDA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	לבח	---
OBJET3.CAT	---	 ARC~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 BOGEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 BOW~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 ARCO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	 ARCO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תשק 	---
OBJET3.CAT	---	ARC~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BOGEN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BOW~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ARCO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ARCO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תשק	---
OBJET3.CAT	---	PLUMES~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FEDERN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FEATHERS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PLUMAS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PENNA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תוצונ	---
OBJET3.CAT	---	FLECHES NUES~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PFEILE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BARE ARROW~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FLECHAS DESNUD.~~~~~~~~~~~~~~~~~~~~~~~~~	FRECCE NUDE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	BARE ARROW                              	---
OBJET3.CAT	---	FLECHES~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PFEILE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ARROWS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FLECHAS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FRECCE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םיצח	---
OBJET3.CAT	---	PENDULE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PENDEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PENDULUM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PENDULO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PENDOLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תלטוטמ	---
OBJET3.CAT	---	DIADEME~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DIADEM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TIARA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DIADEMA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	DIADEMA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רתכ	---
OBJET3.CAT	---	TUYAU~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHLAUCH~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	PIPE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TUBO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TUBO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רוניצ	---
OBJET3.CAT	---	COLLIER~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	HALSBAND~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	NECKLACE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	COLLAR~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	COLLANA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תרשרש	---
OBJET3.CAT	---	GRAIN SABLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SANDKORN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GRAIN OF SAND~~~~~~~~~~~~~~~~~~~~~~~~~~~	GRANO ARENA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GRAN. SABBIA~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	לוח ריגרג	---
OBJET3.CAT	---	2 GRAINS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	2 SANDKÖRNER~~~~~~~~~~~~~~~~~~~~~~~~~~~~	2 GRAINS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	2 GRANOS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	2 GRANELLI~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	לוח יריגרג 2	---
OBJET3.CAT	---	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	                                        	---
OBJET3.CAT	---	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	                                        	---
OBJET3.CAT	---	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	                                        	---
OBJET4.CAT	---	FRAISES~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ERDEEREN~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	STRAWBERRIES~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FRESAS~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FRAGOLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םיתות	---
OBJET4.CAT	---	BIJOU~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHMUCKSTÜCK~~~~~~~~~~~~~~~~~~~~~~~~~~~~	JEWEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	JOYA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GIOIELLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	טישכת	---
OBJET4.CAT	---	BOULE CUIVRE~~~~~~~~~~~~~~~~~~~~~~~~~~~~	KUPFERKUGEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	COPPER BALL~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BOLA COBRE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BOCCIA RAME~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תשוחנ רודכ	---
OBJET4.CAT	---	BIJOU CASSE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHMUCK KAP.~~~~~~~~~~~~~~~~~~~~~~~~~~~~	BROKEN JEWEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~	JOYA ROTA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	GIOEL. ROTTO~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	רובש טישכת	---
OBJET4.CAT	---	BIJOU BRISE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	SCHMUCK GEBR.~~~~~~~~~~~~~~~~~~~~~~~~~~~	FLAWED JEWEL~~~~~~~~~~~~~~~~~~~~~~~~~~~~	JOYA QUEBRADA~~~~~~~~~~~~~~~~~~~~~~~~~~~	PEZZI GIOIE.~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	םוגפ טישכת	---
OBJET4.CAT	---	LUCIOLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LEUCHTWURM~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	FIREFLY~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LUCIERNAGA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	LUCCIOLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	תילילחג	---
OBJET4.CAT	---	BRINDILLE~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	ZWEIG~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	TWIG~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	RAMITA~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	RAMOSCELLO~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	---	---	---	ףנע	---
