FILE	INT	DAT	ALL	ANG	ESP	ITA	USA	NDL	KOR	ISR	IDE
GOB02.TOT	"---"	"Mécanisme"	"Mechanismus"	"Mechanism"	"Mecanismo"	"Meccanismo"	"Mechanism"	"---"	"---"	"ןונגנמ"	"---"
GOB02.TOT	"---"	"Jet d'eau"	"Wasserstrahl"	"Jet of water"	"Surtidor"	"Zampillo"	"Jet of water"	"---"	"---"	"םימ םרז"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB02.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"S'il-vous-plaît brave géant...
\x62\x00\x09\x00réveillez-vous!"	"wach bitte auf, lieber goliath!"	"please, nice giant,
\x7e\x00\x09\x00wake up!"	"por favor, buen gigante...
\x6a\x00\x09\x00¡despiértese!"	"per favore, gigante buono...
\x76\x00\x08\x00svegliati!"	"please, nice giant,
\x7e\x00\x09\x00wake up!"	"---"	"---"	"!ררועתת ,דמחנ קנע ,השקבב"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"allez c'est l'heure gros fainéant...
\x42\x00\x09\x00debout et que ça saute!"	"los, kleiner,
~~~
\x36\x00\x09\x00müssen wir den kran holen? "	"c'mon lazyhead,
\x62\x00\x09\x00time to get up!"	"vamos, gran holgazán, es la hora...
\x56\x00\x09\x00¡arriba y muévase!"	"dai, fannullone...
\x4e\x00\x09\x00In piedi e sbrigati!"	"c'mon lazyhead,
\x62\x00\x09\x00time to get up!"	"---"	"---"	"!םוקל ןמזה עיגה ,ןלטב הללאי"	"---"
GOB03.TOT	"---"	"dis-donc minus laisse-moi tranquille!
\x06\x00\x09\x00j'essaie d'oublier ma faim et ma soif!"	"he, du wicht, laß mich in ruhe,
\x16\x00\x09\x00will hunger und durst verschlafen!  "	"hey, dumbo! just leave me alone! i'm
\x07\x00\x09\x00trying to forget my hunger and 
\xfd\x00\x09\x00thirst."	"¿vas a dejarme tranquilo, tonto de  
\x0a\x00\x09\x00capirote, olvidar mi hambre y mi sed?"	"Hei, microbo, lasciami in pace! cerco
\x16\x00\x09\x00di dimenticare che ho fame e sete!"	"hey, dumbo! just leave me alone! i'm
\x07\x00\x09\x00trying to forget my hunger and 
\xfd\x00\x09\x00thirst."	"---"	"---"	"ינא !טקשב יל חינת !ובמד ,ייה
\x00\x00\x0a\x00.אמצהו בערה תא חוכשל הסנמ"	"---"
GOB03.TOT	"---"	"laissez-nous passer je vous prie! "	"bitte laß uns durch!         "	"let us pass, please!"	"¡déjenos pasar, se lo ruego! "	"lasciateci passare, vi prego!"	"let us pass, please!"	"---"	"---"	"!השקבב ,רובעל ונל ןת"	"---"
GOB03.TOT	"---"	"allez bouge de là gros tas!\x03\x0b "	"auf die beine, elefantenbaby!     "	"c'mon, move, you big heap!"	"¡vamos, muévete, especie de mole!   "	"dai, muoviti montagna di carne!"	"c'mon, move, you big heap!"	"---"	"---"	"!דחא שוג ,רבכ זוז ,הללאי"	"---"
GOB03.TOT	"---"	"d'accord petit gnome mais apporte-moi 
\x1a\x00\x09\x00du bon picrate et de quoi manger!"	"OK, du zwerg, aber erst mal 'nen 
\x0e\x00\x09\x00guten schluck und appetithappen her! "	"ok midget, but bring me
\x46\x00\x09\x00some good booze first!"	"¡de acuerdo, gnomito, pero tráeme   
\x1a\x00\x09\x00un buen vinazo y algo para comer!"	"d'accordo piccolo gnomo, ma portami del
\x0e\x00\x09\x00buon vinello e qualcosa da mangiare!"	"ok midget, but bring me
\x46\x00\x09\x00some good booze first!"	"---"	"---"	"םדוק לבא ,דמג רדסב
\x00\x00\x0a\x00!בוט לוהוכלא יל איבת"	"---"
GOB03.TOT	"---"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"---"	"---"	"סוגניפ"	"---"
GOB03.TOT	"---"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"---"	"---"	"לקניוו"	"---"
GOB03.TOT	"---"	"Géant"	"Riese"	"Giant  "	"Gigante"	"Gigante"	"Giant  "	"---"	"---"	"קנע"	"---"
GOB03.TOT	"---"	"Chien"	"Hund "	"Dog    "	"Perro"	"Cane"	"Dog    "	"---"	"---"	"בלכ"	"---"
GOB03.TOT	"---"	"Poule"	"Henne"	"Chicken"	"Gallina "	"Gallina"	"Chicken"	"---"	"---"	"תלוגנרת"	"---"
GOB03.TOT	"---"	"d'accord mais apporte-moi \x03\x08  
\x36\x00\x09\x00\x03\x07maintenant du bon picrate!"	"ok aber erstmal was zu saufen!"	"ok, but bring me
\x62\x00\x09\x00some good chow!"	"¡de acuerdo, pero tráeme
\x3e\x00\x09\x00ahora mismo un buen vinazo!"	"d'accordo, ma portami del buon vinello!"	"ok, but bring me
\x62\x00\x09\x00some good WINE!"	"---"	"---"	"יל איבת לבא ,רדסב
\x00\x00\x0a\x00!בוט ןיי"	"---"
GOB03.TOT	"---"	"d'accord mais donne-moi \x03\x08 
\x4a\x00\x09\x00\x03\x07de quoi manger avant!"	"ok, aber erst der imbiß, 
\x5e\x00\x09\x00sonst läuft nix!"	"ok, but give me something to eat!"	"¡de acuerdo, pero dame   \x03\x08 
\x46\x00\x09\x00\x03\x07antes algo para comer!"	"d'accordo, ma dammi prima  
\x4a\x00\x09\x00qualcosa da mangiare!"	"ok, but give me something to eat!"	"---"	"---"	"!לוכאל והשמ יל איבת לבא ,רדסב"	"---"
GOB03.TOT	"---"	"Allumettes"	"Streichhölzer"	"Matches"	"Cerillas"	"Fiammiferi"	"Matches"	"---"	"---"	"םירורפג"	"---"
GOB03.TOT	"---"	"Vin"	"Wein"	"Wine"	"Vino"	"Vino"	"Wine"	"---"	"---"	"ןיי"	"---"
GOB03.TOT	"---"	"Saucisson"	"Wurst"	"Sausage"	"Salchichón"	"Salame"	"Sausage"	"---"	"---"	"קינקנ"	"---"
GOB03.TOT	"---"	"Bouteille"	"Flasche"	"Bottle"	"Botella"	"Bottiglia"	"Bottle"	"---"	"---"	"קובקב"	"---"
GOB03.TOT	"---"	"Grosse clé"	"Uhrschlüssel"	"Big key"	"Llave grande"	"Chiavona"	"Big key"	"---"	"---"	"לודג חתפמ"	"---"
GOB03.TOT	"---"	"Clé ronde"	"Bartschlüssel"	"Spring key"	"Llave redonda"	"Chiavetta"	"Spring key"	"---"	"---"	"ץיפק חתפמ"	"---"
GOB03.TOT	"---"	"Fleur"	"Blume"	"Flower"	"Flor"	"Fiore"	"Flower"	"---"	"---"	"חרפ"	"---"
GOB03.TOT	"---"	"Pierre"	"Stein"	"Stone"	"Piedra"	"Pietra"	"Stone"	"---"	"---"	"ןבא"	"---"
GOB03.TOT	"---"	"Bouteille"	"Flasche"	"Bottle"	"Botella"	"Bottiglia"	"Bottle"	"---"	"---"	"קובקב"	"---"
GOB03.TOT	"---"	"PIEDS DE NEZ"	"PIEDS DE NEZ"	"PIEDS DE NEZ"	"PIEDS DE NEZ"	"Marameo"	"PIEDS DE NEZ"	"---"	"---"	"ןיעב עבצא"	"---"
GOB03.TOT	"---"	"Tas de bois"	"Holzstapel"	"Wood pile"	"Montón de leña"	"Legna"	"Wood pile"	"---"	"---"	"םישרק תמירע"	"---"
GOB03.TOT	"---"	"Terrier"	"Fuchsloch"	"Burrow"	"Madriguera"	"Tana"	"Burrow"	"---"	"---"	"הליחמ"	"---"
GOB03.TOT	"---"	"Tanière"	"Unterschlupf"	"Den"	"Guarida"	"Tana"	"Hole"	"---"	"---"	"הרואמ"	"---"
GOB03.TOT	"---"	"Ornière"	"Schlagloch"	"Pot hole"	"Pozo"	"Solco"	"Pot hole"	"---"	"---"	"רוב"	"---"
GOB03.TOT	"---"	"Trou"	"Loch"	"Hole"	"Hueco"	"Buco"	"Hole"	"---"	"---"	"רוח"	"---"
GOB03.TOT	"---"	"Oeuf"	"Ei"	"Egg"	"Huevo"	"Uovo"	"Egg"	"---"	"---"	"הציב"	"---"
GOB03.TOT	"---"	"Feu"	"Feuer"	"Fire"	"Fuego"	"Fuoco"	"Fire"	"---"	"---"	"שא"	"---"
GOB03.TOT	"---"	"Tête"	"Kopf"	"Head"	"Cabeza"	"Testa"	"Head"	"---"	"---"	"שאר"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB03.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"Porte"	"Tür"	"Door"	"Puerta"	"Porta"	"Door"	"---"	"---"	"תלד"	"---"
GOB04.TOT	"---"	"Vivalzart"	"Vivalzart"	"Vivalzart"	"Vivalzart"	"Vivalzart"	"Vivalzart"	"---"	"---"	"טראצלאויו"	"---"
GOB04.TOT	"---"	"Salut collègue! alors on a réussi?"	"he, grüss dich kollege! hat's geklappt?"	"Hello, there! any luck?"	"¡hola, colEgA! ¿triunfamos pues?"	"salve collega! ce l'abbiamo fatta!"	"Hello there! any luck?"	"---"	"---"	"?תחלצה !םש ,םולש"	"---"
GOB04.TOT	"---"	"Branche"	"Ast"	"Branch"	"Rama"	"Ramo"	"Branch"	"---"	"---"	"ףנע"	"---"
GOB04.TOT	"---"	"Baguette"	"Schlagstock"	"Drumstick"	"Palillo "	"Bacchetta"	"Drumstick"	"---"	"---"	"עקלופ"	"---"
GOB04.TOT	"---"	"Filet à papillon"	"Fangnetz"	"Flycatcher"	"Red de mariposas"	"Rete per farfalle"	"Net"	"---"	"---"	"םיבובז דכול"	"---"
GOB04.TOT	"---"	"Pompe à vélo"	"Fahrradpumpe"	"Bicycle pump"	"Inflador"	"Pompa per bici"	"Bicycle pump"	"---"	"---"	"םיינפוא תבאשמ"	"---"
GOB04.TOT	"---"	"Moustique"	"Stechmücke"	"Mosquito"	"Mosquito"	"Zanzara"	"Mosquito"	"---"	"---"	"שותי"	"---"
GOB04.TOT	"---"	"Ver"	"Wurm"	"Worm"	"Gusano"	"Verme"	"Worm"	"---"	"---"	"תעלות"	"---"
GOB04.TOT	"---"	"bien le bonjour cher arbre,      
\x02\x00\x09\x00donnez-nous un conseil s'il-vous-plaît!"	"guten tag, lieber baum! kÖnnten sie uns
~~~
\x12\x00\x09\x00bitte ihren freundlichen rat geben?  "	"a very good day to you, mister tree.
~~~
\x2e\x00\x09\x00can you give us some advice?"	"¡muy buen día, amable árbol!
~~~
\x0e\x00\x09\x00¿sería tan gentil de darnos consejo?"	"buongiorno caro albero!
\x22\x00\x09\x00ci dia un consiglio per favore!"	"a very good day to you, mister tree.
~~~
\x2e\x00\x09\x00can you give us some advice?"	"---"	"---"	".ץע רמ ,ךל בוט םוי
~~~
\x00\x00\x0a\x00?הבוט הצע ונל תתל לכות"	"---"
GOB04.TOT	"---"	"Note"	"Note"	"Note"	"Nota"	"Nota"	"Note"	"---"	"---"	"ות"	"---"
GOB04.TOT	"---"	"alors vieille branche...     \x03\x0b  
\x5e\x00\x09\x00\x03\x0aon prend racine?         \x03\x0b  "	"na, alter ast! wie schaut's?    
~~~
\x1a\x00\x09\x00willste endlich wurzeln schlagen?"	"so, you old faggot,  
\x32\x00\x09\x00are you putting down roots?"	"¿qué tal, vieja rama...
\x5e\x00\x09\x00¿echando raíces?"	"allora vecchio ramo!
\x4a\x00\x09\x00abbiamo messo radici!"	"so, you old pile of sticks,  
\x32\x00\x09\x00are you putting down roots?"	"---"	"---"	",ךתומכש ןקז רורצ ,זא
\x00\x00\x0a\x00?םישרוש חימצמ ןיידע התא"	"---"
GOB04.TOT	"---"	"merci d'avoir étanché ma soif! toi, je
~~~
\x12\x00\x09\x00te permets de monter sur ma main..."	"dank euch dafür, meinen durst gestillt
~~~
\x02\x00\x09\x00zu haben. Kletter ruhig auf meine hand!"	"thanks for quenching my thirst! 
\x1e\x00\x09\x00i'll let you climb up my hand..."	"¡gracias por haber calmado mi sed!
~~~
\x16\x00\x09\x00a tí te permito subir
\xc6\x00\x09\x00a mi mano..."	"grazie d'aver placato la mia sete!
~~~
\x0a\x00\x09\x00ti permetto di salire sulla mia mano."	"thanks for quenching my thirst! 
\x1e\x00\x09\x00i'll let you climb ON my hand..."	"---"	"---"	"!ינואמצ תא תיוורהש הדות
\x00\x00\x0a\x00...ידי לע ספטל ךל השרא ינא"	"---"
GOB04.TOT	"---"	"allez voir l'oiseau en face! il a 2
\x02\x00\x09\x00passions: la musique et les champignons"	"geht doch mal zu dem vogel gegenÜber:
\x00\x00\x09\x00der hat 2 leidenschaften:musik & PIlzE!"	"go and see the bird over there! he has
~~~
\x15\x00\x09\x00two 
\x37\x00\x09\x00passions: music and mushrooms."	"¡id a ver al pájaro de enfrente! tiene
\x22\x00\x09\x00dos pasiones : música y hongos."	"andate dall'uccello lì di fronte! ha 
\x02\x00\x09\x00due sole passioni: la musica e i funghi"	"go and see the bird over there! he has
~~~
\x15\x00\x09\x00two 
\x37\x00\x09\x00passions: music and mushrooms."	"---"	"---"	"ול שי !םשש רופיצה תא רקבת ךל
~~~
\x00\x00\x0a\x00.תוירטפו הקיסומ :תוקושת יתש"	"---"
GOB04.TOT	"---"	"amenez-lui le champignon que l'elfe
\x0a\x00\x09\x00désignera en échange d'une friandise!"	"bringt ihm einen pilz. Für eine kleine
~~~
\x06\x00\x09\x00leckerei zeigt euch die elfe, welchen!"	"bring him the mushroom that the nymph
\x06\x00\x09\x00shows, in exchange for a little treat!"	"¡traedle el hongo que indique
\x06\x00\x09\x00la ninfa a cambio de buenas golosinas!"	"portategli il fungo che la ninfa
\x02\x00\x09\x00designerà in cambio di una ghiottoneria"	"bring him the mushroom the nymph shows
\x10\x00\x09\x00y
\x16\x00\x09\x00ou in exchange for a little treat."	"---"	"---"	"הפמינהש הירטפה תא ול איבת
\x00\x00\x0a\x00!ןטק קוניפל הרומתב ,ךל הארת"	"---"
GOB04.TOT	"---"	"Bouteille"	"Flasche"	"Bottle"	"Botella"	"Bottiglia"	"Bottle"	"---"	"---"	"קובקב"	"---"
GOB04.TOT	"---"	"vous habitez chez vos parents?"	"wohnen sie noch bei den eltern?  "	"do you live with your parents?    "	"¿vive usted en casa de sus padres?"	"abita dai genitori?"	"do you live with your parents?    "	"---"	"---"	"?ךיירוה םע הרג תא"	"---"
GOB04.TOT	"---"	"Allumettes"	"Streichhölzer"	"Matches"	"Cerillas"	"Fiammiferi"	"Matches"	"---"	"---"	"םירורפג"	"---"
GOB04.TOT	"---"	"vous vous promenez toujours toute nue?"	"gehen sie immer im evaskostÜm aus?  "	"Do you always go around
\x46\x00\x09\x00in your birthday suit?"	"¿y siempre se pasea en cueros?"	"passeggia sempre tutta nuda?"	"Do you always go around
\x46\x00\x09\x00in your birthday suit?"	"---"	"---"	"המוריע תבבותסמ דימת תא
\x00\x00\x0a\x00?ךדלוויה םויבכ"	"---"
GOB04.TOT	"---"	"Abeille"	"Biene"	"Bee"	"Abeja"	"Ape"	"Bee"	"---"	"---"	"הרובד"	"---"
GOB04.TOT	"---"	"Pierre"	"Stein"	"Stone"	"Piedra"	"Pietra"	"Stone"	"---"	"---"	"ןבא"	"---"
GOB04.TOT	"---"	"Kael"	"Kael"	"Kael"	"Kael"	"Kael"	"Kael"	"---"	"---"	"לייק"	"---"
GOB04.TOT	"---"	"Nymphe"	"Nymphe"	"Nymph"	"Ninfa"	"Ninfa"	"Nymph"	"---"	"---"	"הפמינ"	"---"
GOB04.TOT	"---"	"Fleur"	"Blume"	"Flower"	"Flor"	"Fiore"	"Flower"	"---"	"---"	"חרפ"	"---"
GOB04.TOT	"---"	"Pierre"	"Stein"	"Stone"	"Piedra"	"Pietra"	"Stone"	"---"	"---"	"ןבא"	"---"
GOB04.TOT	"---"	"Pince"	"Wäscheklammer"	"Clothes peg"	"Pinza"	"Pinza"	"Clothes pin"	"---"	"---"	"הסיבכ בטא"	"---"
GOB04.TOT	"---"	"Sablier"	"Sanduhr"	"Hourglass"	"Reloj de arena"	"Clessidra"	"Hourglass"	"---"	"---"	"לוח ןועש"	"---"
GOB04.TOT	"---"	"Ballon"	"Ball"	"Ball"	"Pelota"	"Pallone"	"Ball"	"---"	"---"	"רודכ"	"---"
GOB04.TOT	"---"	"Miel"	"Honig"	"Honey"	"Miel"	"Miele"	"Honey"	"---"	"---"	"שבד"	"---"
GOB04.TOT	"---"	"Champignon"	"Pilz"	"Mushroom"	"Hongo"	"Fungo"	"Mushroom"	"---"	"---"	"הירטפ"	"---"
GOB04.TOT	"---"	"Pirañha"	"Piranha"	"Fish"	"Piraña"	"Piranha"	"Fish"	"---"	"---"	"גד"	"---"
GOB04.TOT	"---"	"Os"	"Knochen"	"Bone"	"Hueso"	"Osso"	"Bone"	"---"	"---"	"םצע"	"---"
GOB04.TOT	"---"	"Viande"	"Fleisch"	"Meat"	"Carne"	"Carne"	"Meat"	"---"	"---"	"רשב"	"---"
GOB04.TOT	"---"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"Fingus"	"---"	"---"	"סוגניפ"	"---"
GOB04.TOT	"---"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"Winkle"	"---"	"---"	"לקניוו"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB04.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB05.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
GOB05.TOT	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"	"---"
