FILE	INT	DAT	ALL	ANG	ESP	ITA	USA	NDL	KOR	ISR	IDE
GOB04.CAT	"---"	"PIERRE       ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"STEIN        ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"STONE           ~~~~~~~~~~~~~~~~~~~~~~~~"	"PIEDRA         ~~~~~~~~~~~~~~~~~~~~~~~~~"	"PIETRA      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"ןבא~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB04.CAT	"---"	"ABEILLE      ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"BIENE        ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"BEE             ~~~~~~~~~~~~~~~~~~~~~~~~"	"ABEJA          ~~~~~~~~~~~~~~~~~~~~~~~~~"	"APE         ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"הרובד~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB04.CAT	"---"	"VIVALZART    ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"VIVALZART    ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"VIVALZART       ~~~~~~~~~~~~~~~~~~~~~~~~"	"VIVALZART      ~~~~~~~~~~~~~~~~~~~~~~~~~"	"VIVALZART   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"טראצלאויו~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"VAUTOUR      ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"GEIER        ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"VULTURE         ~~~~~~~~~~~~~~~~~~~~~~~~"	"BUITRE         ~~~~~~~~~~~~~~~~~~~~~~~~~"	"AVVOLTOIO   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"רשנ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"GENTIXIR     ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"FREUNDTRUNK  ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"KINDELIXIR      ~~~~~~~~~~~~~~~~~~~~~~~~"	"BONTIXIR       ~~~~~~~~~~~~~~~~~~~~~~~~~"	"GENTISIR    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"תובידא רישכת~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"BOCAL        ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"EINMACHGLAS  ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"JAR             ~~~~~~~~~~~~~~~~~~~~~~~~"	"FRASCO         ~~~~~~~~~~~~~~~~~~~~~~~~~"	"BOCCALE     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"תנצנצ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"BOUTON       ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"KNOPF        ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"SWITCH          ~~~~~~~~~~~~~~~~~~~~~~~~"	"BOTON          ~~~~~~~~~~~~~~~~~~~~~~~~~"	"PULSANTE    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"גתמ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"PINCE        ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"WÄSCHEKLAMMER~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"CLOTHES PIN     ~~~~~~~~~~~~~~~~~~~~~~~~"	"PINZA          ~~~~~~~~~~~~~~~~~~~~~~~~~"	"MOLLETTA    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"הסיבכ בטא~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"VAUTOUR      ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"GEIER        ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"VULTURE         ~~~~~~~~~~~~~~~~~~~~~~~~"	"BUITRE         ~~~~~~~~~~~~~~~~~~~~~~~~~"	"AVVOLTOIO   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"רשנ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"MACHINE      ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"APPARAT      ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"MACHINE         ~~~~~~~~~~~~~~~~~~~~~~~~"	"MAQUINA        ~~~~~~~~~~~~~~~~~~~~~~~~~"	"MACCHINA    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"הנוכמ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"VIVALZART    ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"VIVALZART    ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"VIVALZART       ~~~~~~~~~~~~~~~~~~~~~~~~"	"VIVALZART      ~~~~~~~~~~~~~~~~~~~~~~~~~"	"VIVALZART   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"טראצלאויו~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"RÉCIPIENT    ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"GEFÄSS       ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"CONTAINER       ~~~~~~~~~~~~~~~~~~~~~~~~"	"RECIPIENTE     ~~~~~~~~~~~~~~~~~~~~~~~~~"	"RECIPIENTE  ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"לכמ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"PIRAÑHA      ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"PIRANHA      ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"PIRANHA         ~~~~~~~~~~~~~~~~~~~~~~~~"	"PIRAÑA         ~~~~~~~~~~~~~~~~~~~~~~~~~"	"PIRANHA     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"הנאריפ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB05.CAT	"---"	"OS           ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"KNOCHEN      ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"BONE            ~~~~~~~~~~~~~~~~~~~~~~~~"	"HUESO          ~~~~~~~~~~~~~~~~~~~~~~~~~"	"OSSO        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"םצע~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"             ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"NOTE         ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"NOTE         ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"NOTE            ~~~~~~~~~~~~~~~~~~~~~~~~"	"NOTA           ~~~~~~~~~~~~~~~~~~~~~~~~~"	"NOTA        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"ות~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"PHARE        ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"SCHEINWERFER ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"HEADLIGHT       ~~~~~~~~~~~~~~~~~~~~~~~~"	"FARO           ~~~~~~~~~~~~~~~~~~~~~~~~~"	"FARO        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"שאר סנפ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"RESSORT      ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"FEDER        ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"SPRING          ~~~~~~~~~~~~~~~~~~~~~~~~"	"MUELLE         ~~~~~~~~~~~~~~~~~~~~~~~~~"	"MOLLA       ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"ץיפק~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"TUYAU        ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"ROHR         ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"HOSE            ~~~~~~~~~~~~~~~~~~~~~~~~"	"TUBO           ~~~~~~~~~~~~~~~~~~~~~~~~~"	"TUBO        ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"רוניצ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
GOB06.CAT	"---"	"GUITARISTE   ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"GITARRIST    ~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"GUITARIST       ~~~~~~~~~~~~~~~~~~~~~~~~"	"GUITARRISTO    ~~~~~~~~~~~~~~~~~~~~~~~~~"	"CHITARRISTA ~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"טסירטיג~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"	"---"
